"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"55","2017","2010","2015","2016","5101605","B",5.5,0.6,0.44,0.82,0.6,566,"Barão de Melgaço","FUNDAMENTAL_ANOS_INICIAIS",8165,"Pública","CENTRO_OESTE",833.197182806979,"MT",471589.60546875
"56","2019","2010","2017","2018","5101605","B",4.7,0.6,0.44,0.82,0.6,541,"Barão de Melgaço","FUNDAMENTAL_ANOS_INICIAIS",8165,"Pública","CENTRO_OESTE",941.329034773568,"MT",509259.0078125
"57","2013","2010","2011","2012","5101704","D",4.9,0.693,0.595,0.818,0.693,3010,"Barra do Bugres","FUNDAMENTAL_ANOS_INICIAIS",35642,"Pública","CENTRO_OESTE",667.522259136213,"MT",2009242
"58","2015","2010","2013","2014","5101704","D",5.3,0.693,0.595,0.818,0.693,2866,"Barra do Bugres","FUNDAMENTAL_ANOS_INICIAIS",35642,"Pública","CENTRO_OESTE",886.026168876483,"MT",2539351
"59","2017","2010","2015","2016","5101704","D",5.4,0.693,0.595,0.818,0.693,2808,"Barra do Bugres","FUNDAMENTAL_ANOS_INICIAIS",35642,"Pública","CENTRO_OESTE",1143.43554131054,"MT",3210767
"60","2019","2010","2017","2018","5101704","D",5.2,0.693,0.595,0.818,0.693,2739,"Barra do Bugres","FUNDAMENTAL_ANOS_INICIAIS",35642,"Pública","CENTRO_OESTE",1294.35341365462,"MT",3545234
"61","2013","2010","2011","2012","5101803","E",5.5,0.748,0.693,0.817,0.748,4587,"Barra do Garças","FUNDAMENTAL_ANOS_INICIAIS",61702,"Pública","CENTRO_OESTE",871.894702419882,"MT",3999381
"62","2015","2010","2013","2014","5101803","E",5.7,0.748,0.693,0.817,0.748,4780,"Barra do Garças","FUNDAMENTAL_ANOS_INICIAIS",61702,"Pública","CENTRO_OESTE",1166.6,"MT",5576348
"63","2017","2010","2015","2016","5101803","E",5.8,0.748,0.693,0.817,0.748,4597,"Barra do Garças","FUNDAMENTAL_ANOS_INICIAIS",61702,"Pública","CENTRO_OESTE",1431.66652164455,"MT",6581371
"64","2019","2010","2017","2018","5101803","E",5.6,0.748,0.693,0.817,0.748,4663,"Barra do Garças","FUNDAMENTAL_ANOS_INICIAIS",61702,"Pública","CENTRO_OESTE",1518.71842161698,"MT",7081784
