"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"782","2013","2010","2011","2012","4214409","B",4.3,0.697,0.569,0.82,0.697,505,"Rio das Antas","FUNDAMENTAL_ANOS_INICIAIS",6199,"Pública","SUL",834.980797493812,"SC",421665.302734375
"783","2015","2010","2013","2014","4214409","B",6.7,0.697,0.569,0.82,0.697,451,"Rio das Antas","FUNDAMENTAL_ANOS_INICIAIS",6199,"Pública","SUL",1535.46140521064,"SC",692493.09375
"784","2017","2010","2015","2016","4214409","B",5.9,0.697,0.569,0.82,0.697,467,"Rio das Antas","FUNDAMENTAL_ANOS_INICIAIS",6199,"Pública","SUL",2003.87172945664,"SC",935808.09765625
"785","2019","2010","2017","2018","4214409","B",5.9,0.697,0.569,0.82,0.697,438,"Rio das Antas","FUNDAMENTAL_ANOS_INICIAIS",6199,"Pública","SUL",2177.60065282534,"SC",953789.0859375
"786","2013","2010","2011","2012","4214508","B",6,0.729,0.65,0.803,0.729,543,"Rio do Campo","FUNDAMENTAL_ANOS_INICIAIS",5864,"Pública","SUL",532.524491396179,"SC",289160.798828125
"787","2015","2010","2013","2014","4214508","B",6.1,0.729,0.65,0.803,0.729,494,"Rio do Campo","FUNDAMENTAL_ANOS_INICIAIS",5864,"Pública","SUL",622.561748798077,"SC",307545.50390625
"788","2017","2010","2015","2016","4214508","B",6.6,0.729,0.65,0.803,0.729,486,"Rio do Campo","FUNDAMENTAL_ANOS_INICIAIS",5864,"Pública","SUL",804.354110403807,"SC",390916.09765625
"789","2019","2010","2017","2018","4214508","B",6.4,0.729,0.65,0.803,0.729,472,"Rio do Campo","FUNDAMENTAL_ANOS_INICIAIS",5864,"Pública","SUL",974.896819551112,"SC",460151.298828125
"790","2013","2010","2011","2012","4214607","B",5.3,0.754,0.625,0.892,0.754,522,"Rio do Oeste","FUNDAMENTAL_ANOS_INICIAIS",7552,"Pública","SUL",813.030842163554,"SC",424402.099609375
"791","2015","2010","2013","2014","4214607","B",6.2,0.754,0.625,0.892,0.754,509,"Rio do Oeste","FUNDAMENTAL_ANOS_INICIAIS",7552,"Pública","SUL",990.233983607564,"SC",504029.09765625
"792","2017","2010","2015","2016","4214607","B",6.8,0.754,0.625,0.892,0.754,471,"Rio do Oeste","FUNDAMENTAL_ANOS_INICIAIS",7552,"Pública","SUL",1265.66478403662,"SC",596128.11328125
"793","2019","2010","2017","2018","4214607","B",6.5,0.754,0.625,0.892,0.754,431,"Rio do Oeste","FUNDAMENTAL_ANOS_INICIAIS",7552,"Pública","SUL",1444.88563116299,"SC",622745.70703125
"794","2013","2010","2011","2012","4214805","E",5.4,0.802,0.727,0.894,0.802,4352,"Rio do Sul","FUNDAMENTAL_ANOS_INICIAIS",72931,"Pública","SUL",860.697150735294,"SC",3745754
"795","2015","2010","2013","2014","4214805","E",5.7,0.802,0.727,0.894,0.802,4392,"Rio do Sul","FUNDAMENTAL_ANOS_INICIAIS",72931,"Pública","SUL",1075.49476320583,"SC",4723573
"796","2017","2010","2015","2016","4214805","E",5.9,0.802,0.727,0.894,0.802,4440,"Rio do Sul","FUNDAMENTAL_ANOS_INICIAIS",72931,"Pública","SUL",1239.51486486486,"SC",5503446
"797","2019","2010","2017","2018","4214805","E",5.9,0.802,0.727,0.894,0.802,4353,"Rio do Sul","FUNDAMENTAL_ANOS_INICIAIS",72931,"Pública","SUL",1319.68022053756,"SC",5744568
"798","2013","2010","2011","2012","4214904","A",5.9,0.806,0.727,0.85,0.806,218,"Rio Fortuna","FUNDAMENTAL_ANOS_INICIAIS",4630,"Pública","SUL",964.918358479071,"SC",210352.202148438
"799","2015","2010","2013","2014","4214904","A",5.9,0.806,0.727,0.85,0.806,229,"Rio Fortuna","FUNDAMENTAL_ANOS_INICIAIS",4630,"Pública","SUL",1281.67161060317,"SC",293502.798828125
"800","2017","2010","2015","2016","4214904","A",6.5,0.806,0.727,0.85,0.806,270,"Rio Fortuna","FUNDAMENTAL_ANOS_INICIAIS",4630,"Pública","SUL",1459.80520833333,"SC",394147.40625
"801","2019","2010","2017","2018","4214904","A",6.5,0.806,0.727,0.85,0.806,282,"Rio Fortuna","FUNDAMENTAL_ANOS_INICIAIS",4630,"Pública","SUL",1435.8407649047,"SC",404907.095703125
"802","2013","2010","2011","2012","4215000","D",5.3,0.738,0.668,0.848,0.738,3426,"Rio Negrinho","FUNDAMENTAL_ANOS_INICIAIS",42684,"Pública","SUL",1090.92323409224,"SC",3737503
"803","2015","2010","2013","2014","4215000","D",5.9,0.738,0.668,0.848,0.738,3180,"Rio Negrinho","FUNDAMENTAL_ANOS_INICIAIS",42684,"Pública","SUL",1374.25471698113,"SC",4370130
"804","2017","2010","2015","2016","4215000","D",6,0.738,0.668,0.848,0.738,3133,"Rio Negrinho","FUNDAMENTAL_ANOS_INICIAIS",42684,"Pública","SUL",1674.09128630705,"SC",5244928
